Node Name,Community,t-SNE X,t-SNE Y
PYCARD,8,-14.505048,-16.60329
SRSF1,6,-23.001265,8.125667
POLD3,8,-12.055652,-13.722206
HMGN2,8,-16.29245,-16.38269
G3BP2,7,10.208709,-23.82404
NARS2,8,-14.80475,-11.91223
TYMP,6,-27.567587,9.681767
HNRNPH3,8,-17.216398,-16.443352
CNOT9,3,5.818312,4.9589767
SCCPDH,8,-13.658935,-15.481944
CKAP2,7,10.903719,-22.689518
DPYSL5,6,-26.463388,11.712995
CHMP4A,7,9.397037,-27.482689
Ibrutinib,1,31.535595,3.6769361
RALYL,4,1.3561968,33.159035
PPAT,6,-25.587248,9.867921
CENPV,6,-23.866217,7.9196954
EXOSC8,3,5.818312,4.9589767
PHIP,8,-13.696548,-14.89723
EXOSC1,3,5.818312,4.9589767
CCT4,7,11.859526,-28.340626
LIMK1 inhibitor BMS4,7,8.975168,-24.748348
GORASP2,1,28.857784,3.8953197
AZ20,4,3.6777396,33.7389
DDX56,3,5.818312,4.9589767
YAP1,4,3.0460408,31.716824
RPL27A,7,8.127494,-26.01842
TLN2,4,1.6979952,35.22414
LRWD1,6,-25.056162,9.279573
AZ628,8,-15.933562,-16.887897
MZT1,8,-11.6402,-15.5882635
NPLOC4,7,10.490726,-27.482845
SMARCD2,6,-25.397577,9.187097
KIAA1522,1,31.461079,1.475186
POLR2L,7,8.975168,-24.748348
PLIN3,4,3.6777396,33.7389
BIX02189,4,3.6777396,33.7389
FSCN1,7,10.606955,-25.158129
PSMD1,7,8.975168,-24.748348
COX6B1,8,-15.229378,-15.221743
PTTG1IP,8,-15.33519,-16.133198
NUBPL,1,29.658754,0.42523578
TPR,7,10.903719,-22.689518
FOXA1,3,5.818312,4.9589767
ALAD,8,-16.661459,-16.073784
EXOC4,4,3.6777396,33.7389
LMNB2,4,3.0460408,31.716824
BRD2,6,-24.321663,9.243828
ABCD1,8,-16.577286,-14.415894
CCDC6,1,31.461079,1.475186
NSMCE4A,8,-16.29245,-16.38269
Tretinoin,3,5.818312,4.9589767
RPS3A,7,8.975168,-24.748348
RBM34,9,30.376,29.662827
PIN4,6,-23.02358,8.142778
RAP2B,1,29.658754,0.42523578
PRAF2,4,3.0460408,31.716824
HNRNPF,1,31.461079,1.475186
TTC9C,6,-23.513218,10.60845
CRYZL1,2,-7.873059,7.4277744
OSU-03012,3,5.818312,4.9589767
BAY-87-2243,4,1.3561968,33.159035
LAMC2,1,30.971159,-0.7626673
GCSH,4,3.0460408,31.716824
FKBP9,4,3.0460408,31.716824
LYPLA2,6,-25.051474,12.1798
NDUFAB1,4,3.6777396,33.7389
CTSL,4,3.0460408,31.716824
TM9SF3,6,-24.490862,8.76001
PLOD3,4,3.8479035,35.822636
Panobinostat,6,-24.814686,5.186107
CMBL,6,-24.667267,8.906919
UTP23,3,5.818312,4.9589767
TIMM44,4,1.3561968,33.159035
DCBLD2,4,3.0460408,31.716824
SNRNP27,6,-23.077377,8.119544
EXOSC9,3,5.818312,4.9589767
ARHGAP12,9,30.375137,29.66308
RNF214,6,-24.988266,7.733916
CFL1,7,10.606955,-25.158129
Enzastaurin,1,31.461079,1.475186
PLIN2,9,30.375969,29.662851
ARL3,6,-25.665081,9.884298
GNL3L,3,5.818312,4.9589767
THEM4,8,-14.772086,-14.091357
SMARCE1,8,-15.501403,-19.608646
MRPL34,8,-14.507852,-16.601442
TRIM2,8,-13.566965,-16.91643
DPP3,3,5.818312,4.9589767
NOC4L,8,-13.658935,-15.481944
ARFGAP2,6,-23.098373,9.413627
RPL7A,7,10.606955,-25.158129
CRABP2,4,3.0460408,31.716824
FLNC,4,1.3561968,33.159035
FNTA,1,31.535595,3.6769361
S100A6,8,-14.658033,-12.259912
HNRNPD,6,-26.463388,11.712995
DDX21,3,5.818312,4.9589767
BCLXL_3202,7,9.397023,-27.48318
DCTN5,4,1.6979952,35.22414
ASAH1,8,-13.566965,-16.91643
ZNF48,4,3.6777396,33.7389
PDXK,7,10.490726,-27.482845
PUDP,8,-15.229378,-15.221743
BX-912,6,-21.31812,7.2791433
CDC42BPB,2,-7.872904,7.4275928
HELZ2,6,-22.87247,11.946198
TBC1D15,6,-23.135769,11.376106
SMPD4,7,12.223414,-25.122896
POLR2I,8,-15.84408,-15.153485
RU-SKI 43,4,1.3561968,33.159035
RNASET2,1,31.461079,1.475186
MID1,1,33.246178,0.14463937
SNX2,7,9.761072,-22.36084
GPS1,7,10.079381,-26.295023
PLRG1,7,10.606955,-25.158129
SETD2,6,-25.61772,7.1115375
ERGIC3,6,-26.347307,8.729208
NDUFV2,8,-13.658935,-15.481944
ARHGEF1,3,5.818312,4.9589767
BCL2L13,1,28.857784,3.8953197
TUBB3,1,31.461079,1.475186
IDI1,6,-22.221949,8.129779
NUP93,8,-16.257612,-19.079823
OTUB1,6,-27.658352,7.479864
FN3K,7,10.903719,-22.689518
TNS3,9,30.375137,29.66308
ITIH3,8,-13.658935,-15.481944
MCM2,7,10.876489,-28.910572
CIRBP,6,-25.59511,6.295215
CD38,1,28.148022,1.2325627
GGA2,6,-24.989016,9.450701
HINT2,4,3.0460408,31.716824
ATAD3B,1,29.694431,2.3752785
PKP2,1,29.658754,0.42523578
MRPL12,3,5.818312,4.9589767
ACYP1,6,-23.98617,12.201997
RRP8,8,-15.815536,-17.363512
ABCE1,1,29.694431,2.3752785
RBM19,1,31.461079,1.475186
NDC1,7,8.33935,-27.342134
SEMA4B,8,-14.453148,-14.9088545
MX2,4,3.0460408,31.716824
TMA16,7,12.689264,-23.492851
XPOT,6,-26.01917,8.279865
UQCC2,7,8.33935,-27.342134
MAPRE2,6,-23.168407,9.405716
SART1,3,5.818312,4.9589767
DHX16,1,30.971159,-0.7626673
EHT-1864,4,1.3561968,33.159035
ADAM17,1,29.658754,0.42523578
P3H2,8,-17.03336,-12.610736
PRPF40A,8,-13.566965,-16.91643
GLTP,1,29.694431,2.3752785
SYF2,6,-26.247818,7.417196
TSPAN13,6,-26.420624,9.355644
CRTC2,6,-21.548613,6.431877
RRP1B,3,5.818312,4.9589767
TRA2B,8,-15.931184,-16.986122
UBTF,8,-13.658935,-15.481944
HMG20A,3,5.818312,4.9589767
CORO1A,6,-21.809435,8.729201
DNAJB11,7,8.975168,-24.748348
EML2,3,5.818312,4.9589767
AAGAB,1,29.658754,0.42523578
CAD,7,10.079381,-26.295023
IVD,8,-11.760848,-13.545335
ANXA5,7,11.440006,-26.360397
EEF1B2,7,9.383503,-28.918146
FCRLA,1,31.535595,3.6769361
CISD2,4,1.3561968,33.159035
EIF5A,7,9.383503,-28.918146
ENAH,7,8.975168,-24.748348
NAB2,1,29.658754,0.42523578
FRMD8,7,11.874215,-21.968576
UMI-77,9,30.375559,29.66313
DNAJC9,7,5.8195844,-25.902046
MPP7,8,-14.453148,-14.9088545
MRPL10,7,8.975168,-24.748348
GSK1070916,6,-25.61772,7.1115375
CD44,1,27.627367,2.929447
SNX12,7,10.079381,-26.295023
EIF3M,7,11.440006,-26.360397
C18orf25,4,1.3561968,33.159035
Avagacestat,6,-23.107416,7.486921
TRIM25,4,1.3561968,33.159035
METTL14,1,30.971159,-0.7626673
CLPTM1L,7,8.127494,-26.01842
FAM120A,3,5.818312,4.9589767
HNRNPDL,8,-14.453148,-14.9088545
PDLIM4,4,1.3561968,33.159035
CDH3,1,30.971159,-0.7626673
CEACAM1,8,-16.174465,-15.211972
GNAI1,7,7.26232,-24.524055
USP8,8,-13.147096,-14.560838
EXOSC4,3,5.818312,4.9589767
NDUFS2,8,-13.102906,-17.708965
PRNP,4,3.0460408,31.716824
CAPG,8,-15.645676,-14.499069
SRM,1,28.148022,1.2325627
ZPR1,7,6.5622926,-23.25364
UBQLN2,7,10.079381,-26.295023
NRDC,1,31.461079,1.475186
DHX36,1,31.461079,1.475186
HGS,3,5.818312,4.9589767
SEC16A,1,29.694431,2.3752785
SLC20A2,3,5.818312,4.9589767
FASN,4,3.0460408,31.716824
MEPCE,7,7.341342,-22.762522
COPS6,7,11.492656,-23.983461
ZMAT2,6,-22.621498,9.894341
ITGAV,4,3.6777396,33.7389
RABGGTA,3,5.818312,4.9589767
BABAM2,6,-23.215666,13.028507
ANKRD13A,7,9.397037,-27.482689
ZBTB21,6,-22.987556,5.106563
AK3,1,29.658754,0.42523578
RANBP9,7,8.975168,-24.748348
ABI2,6,-21.119371,11.884789
PDCD6,3,5.818312,4.9589767
P3H1,1,31.535595,3.6769361
NACC1,3,5.818312,4.9589767
ALDH1L1,7,12.689264,-23.492851
KLC2,6,-22.621498,9.894341
RBP1,6,-23.05979,8.144555
NAMPT,4,1.3561968,33.159035
MAP1S,8,-17.08009,-15.332486
MRPS17,6,-26.420624,9.355644
F3,1,27.627367,2.929447
HSP90AA1,7,7.341342,-22.762522
Bexarotene,6,-23.866217,7.9196954
ARFGAP1,8,-15.991701,-16.785805
SNRNP200,8,-17.216398,-16.443352
MRPL38,8,-12.770259,-16.9902
SPTLC1,1,30.971159,-0.7626673
KCNN4,3,5.818312,4.9589767
SCRIB,1,31.461079,1.475186
NAGA,8,-15.815536,-17.363512
EIF2S2,7,10.490726,-27.482845
POLR1C,4,1.3561968,33.159035
POLE3,1,31.461079,1.475186
MOSPD2,4,1.3561968,33.159035
Sapanisertib,3,5.818312,4.9589767
PKP4,1,32.61124,-1.2257712
GNL1,6,-25.771969,5.3257365
ACSL3,8,-17.648771,-13.580569
PIGK,4,1.3561968,33.159035
MRPS18B,8,-14.505178,-13.940612
RRAS,4,1.3561968,33.159035
RPN2,6,-24.59677,10.014235
VRK1,7,9.438786,-27.065935
ATP5ME,1,28.148022,1.2325627
C2orf49,6,-27.210934,8.939928
PMPCB,8,-14.484291,-13.349084
SAMD1,6,-23.894794,6.1665783
SYNGR2,1,31.535595,3.6769361
LARS2,8,-14.389684,-18.493689
TMX1,6,-24.250154,10.1676445
PDLIM7,4,3.6777396,33.7389
MAD1L1,6,-24.321663,9.243828
ITGA5,4,3.8479035,35.822636
MPST,6,-22.85866,8.577405
LGALS3BP,1,29.658754,0.42523578
DDAH2,6,-22.38549,12.843147
MAP2K3,4,3.6777396,33.7389
ABHD10,8,-13.8715,-16.237377
TM9SF2,1,28.148022,1.2325627
MTA1,8,-16.256187,-12.3082905
ABLIM3,7,7.26232,-24.524055
ATP7A,6,-22.987556,5.106563
MYH11,4,1.3561968,33.159035
CRTAP,4,1.6979952,35.22414
CSTB,8,-15.33519,-16.133198
CD74,3,5.818312,4.9589767
(5Z)-7-Oxozeaenol,8,-15.844083,-15.153482
LDHB,7,7.408915,-22.007208
STEAP3,3,5.818312,4.9589767
SPG7,1,28.148022,1.2325627
RNF40,6,-22.367323,7.1486425
GOLGA2,1,31.461079,1.475186
LARP1,7,10.208709,-23.82404
CHMP4B,7,10.25961,-21.521454
PDF,8,-17.718853,-18.180338
Genentech Cpd 10,1,30.971159,-0.7626673
SNRPF,7,8.975168,-24.748348
ZFYVE16,8,-14.453148,-14.9088545
AGPAT1,8,-11.6402,-15.5882635
MKI67,8,-15.193458,-17.057009
ASB9,8,-15.33519,-16.133198
COA6,1,29.694431,2.3752785
LGALS8,9,30.37607,29.663399
HK1,4,3.0460408,31.716824
RPRD1A,6,-21.31812,7.2791433
TDRKH,7,6.865561,-25.846622
PD173074,4,3.6777396,33.7389
YBX3,6,-24.775938,6.2345233
IFI16,7,5.9134417,-24.384014
UBE2M,6,-19.86454,6.9411297
PHC3,6,-27.658352,7.479864
DARS2,8,-17.813393,-14.240395
CNOT11,1,31.461079,1.475186
SORBS2,8,-15.33519,-16.133198
TARDBP,8,-17.216398,-16.443352
EIF2S1,7,10.606955,-25.158129
CAPZA2,3,5.818312,4.9589767
BET1L,7,8.127494,-26.01842
SH3BGRL,8,-17.08009,-15.332486
ATOX1,8,-16.29245,-16.38269
DBT,1,31.535595,3.6769361
NOP16,3,5.818312,4.9589767
MMUT,7,11.492656,-23.983461
NCLN,6,-19.87642,9.270468
CYGB,8,-16.577286,-14.415894
TBC1D13,7,8.975168,-24.748348
NELFCD,6,-27.230577,8.951741
RPL24,7,13.374474,-24.510973
CP724714,1,31.461079,1.475186
AMDHD2,8,-15.229378,-15.221743
ABCC3,9,30.376236,29.66243
PIGT,7,7.26232,-24.524055
RNASEH2C,6,-25.61772,7.1115375
HSDL2,6,-27.155401,10.902709
EMD,6,-25.397577,9.187097
MRM3,1,31.535595,3.6769361
STT3B,6,-24.466116,8.697863
MTCH1,7,10.490726,-27.482845
DDOST,6,-22.270773,7.760032
FYCO1,7,8.127494,-26.01842
BAIAP2L1,1,28.148022,1.2325627
CRYAB,4,1.6979952,35.22414
APEH,3,5.818312,4.9589767
TNPO3,7,7.8588586,-28.659115
GPAA1,6,-21.618168,11.022338
PGAM1,7,9.185683,-26.325819
AZD6482,4,3.0460408,31.716824
HDGF,7,10.490726,-27.482845
RTN3,3,5.818312,4.9589767
CTSZ,4,3.0460408,31.716824
CRLF3,6,-22.38549,12.843147
SNAP29,1,33.246178,0.14463937
BMP2K,7,8.975168,-24.748348
DMAC2,7,12.223414,-25.122896
TWS119,4,3.6777396,33.7389
NDUFAF2,8,-16.577286,-14.415894
RELA,7,12.223414,-25.122896
HSP90B1,7,10.25961,-21.521454
ACSL4,1,28.148022,1.2325627
AKR1C2,3,5.818312,4.9589767
SDC1,1,31.461079,1.475186
HCLS1,7,9.185683,-26.325819
OXCT1,8,-14.453148,-14.9088545
XRN2,4,3.0460408,31.716824
CLTA,7,10.606955,-25.158129
ARMC8,7,12.482045,-27.564146
ASF1A,6,-24.636284,10.802425
IDH3A,8,-12.376964,-16.008396
MRPS21,6,-24.526226,5.3623133
DCLK1,6,-27.02699,6.124292
DNPEP,1,28.698076,-1.0559508
SB590885,8,-14.505178,-13.940612
TPP1,8,-18.062971,-16.928957
NIP7,3,5.818312,4.9589767
TUBB6,4,3.6777396,33.7389
PSMC2,7,11.885436,-27.60234
ACACA,7,13.374474,-24.510973
OSBPL11,8,-15.341656,-17.2134
PRKCI,6,-24.321663,9.243828
PIP4P1,1,31.461079,1.475186
CBX1,6,-24.656527,9.89772
POFUT2,4,1.3561968,33.159035
HABP4,8,-15.602947,-13.853488
CD2AP,4,1.3561968,33.159035
SMC3,6,-24.321663,9.243828
ARHGEF40,8,-14.453148,-14.9088545
HLTF,1,33.246178,0.14463937
SNU13,3,5.818312,4.9589767
STMN1,7,9.185683,-26.325819
CD274,7,6.780987,-27.114393
PFAS,1,31.461079,1.475186
HINT3,1,31.461079,1.475186
CES1,7,10.490726,-27.482845
MSH2,6,-23.47798,7.165636
UCHL3,7,10.606955,-25.158129
NDUFB5,7,10.208709,-23.82404
ARFGEF1,1,31.461079,1.475186
TBC1D5,6,-26.69514,7.766724
MRPS11,1,31.461079,1.475186
FNTB,8,-14.453148,-14.9088545
ACOX3,8,-15.229378,-15.221743
RAC1,4,1.3561968,33.159035
IAP_5620,7,10.606955,-25.158129
RDH14,1,31.461079,1.475186
OSBPL8,4,1.3561968,33.159035
NHLRC2,6,-22.997202,8.121828
GW843682X,7,7.26232,-24.524055
NCL,3,5.818312,4.9589767
SNX6,1,28.698076,-1.0559508
GPATCH1,7,10.876489,-28.910572
TP53RK,3,5.818312,4.9589767
AKR1A1,6,-22.85866,8.577405
NOP53,6,-22.223986,8.104785
YME1L1,6,-26.481173,10.9926
DDX27,3,5.818312,4.9589767
MMP14,4,3.0460408,31.716824
GIGYF2,7,8.127494,-26.01842
RNF20,7,12.869872,-26.663263
PRKAR2A,3,5.818312,4.9589767
PF-00299804,1,29.658754,0.42523578
MYO18A,1,31.461079,1.475186
RAB18,8,-14.907088,-13.99634
RIOX1,7,8.975168,-24.748348
DLGAP5,1,31.461079,1.475186
CMPK1,7,6.115029,-25.098969
HSPA4L,8,-15.602947,-13.853488
RANBP1,6,-21.99968,10.448097
HSPA4,7,10.208709,-23.82404
COQ7,4,1.3561968,33.159035
PTK2B,7,10.903719,-22.689518
ATAD2,6,-21.618168,11.022338
GFM2,5,-13.447653,-2.5933654
HSD17B4,1,30.971159,-0.7626673
CEBPZ,3,5.818312,4.9589767
SNW1,8,-13.696548,-14.89723
EIF2B2,4,1.6979952,35.22414
AZD6738,6,-21.551262,8.074102
MXRA7,1,28.148022,1.2325627
GSN,8,-18.362305,-14.803052
PCMT1,7,11.440006,-26.360397
COG4,4,3.0460408,31.716824
DIABLO,4,3.6777396,33.7389
HDHD5,4,3.0460408,31.716824
SLC7A1,1,31.461079,1.475186
G3BP1,7,12.223414,-25.122896
ZNF768,6,-23.169724,7.0830884
GOSR2,7,7.26232,-24.524055
CEP290,3,5.818312,4.9589767
PPM1A,6,-25.775063,10.312967
MIA2,1,31.461079,1.475186
RPL9,7,10.490726,-27.482845
CDCP1,1,31.461079,1.475186
UBXN7,6,-23.866217,7.9196954
LANCL2,1,28.148022,1.2325627
ARL8B,8,-15.391003,-13.023802
CD63,8,-15.33519,-16.133198
MCMBP,6,-23.238451,6.0059476
FMNL1,1,31.461079,1.475186
DDX42,7,13.397426,-27.22593
GNL3,3,5.818312,4.9589767
COX5A,4,1.3561968,33.159035
TMEM126A,6,-21.686232,8.992836
ISG20,3,5.818312,4.9589767
C3,1,31.461079,1.475186
UTP14A,3,5.818312,4.9589767
TFRC,6,-22.987556,5.106563
ECI1,1,29.694431,2.3752785
VAPA,6,-24.624636,8.162088
MTX1,7,10.208709,-23.82404
SETD1A,1,31.461079,1.475186
SIGMAR1,4,1.6979952,35.22414
VPS16,8,-14.507852,-16.601442
QTRT2,7,8.975168,-24.748348
ITPR3,8,-12.055652,-13.722206
PVR,4,1.3561968,33.159035
NHSL1,6,-25.056162,9.279573
CTBP1,6,-22.807327,8.565197
PLXND1,3,5.818312,4.9589767
EIF4A3,8,-14.719545,-16.670115
MCAT,8,-16.577286,-14.415894
DDT,8,-12.694408,-15.1817465
GSTM2,8,-10.6935,-15.219547
ADAM10,6,-25.335295,10.699096
CTSB,4,1.3561968,33.159035
VER-155008,3,5.818312,4.9589767
Lasalocid,7,9.185683,-26.325819
Ipatasertib,3,5.818312,4.9589767
NCAPG,8,-14.453148,-14.9088545
FHOD1,8,-13.817157,-17.655865
PGRMC1,1,28.148022,1.2325627
RBMX,8,-13.776165,-14.96811
APOE,7,10.079381,-26.295023
CIAO1,7,10.208709,-23.82404
RAB21,4,3.0460408,31.716824
Bleomycin,4,1.3561968,33.159035
LIN7C,1,31.461079,1.475186
CGGBP1,8,-16.8405,-18.372416
UTP11,4,3.0460408,31.716824
MRPL43,8,-13.817157,-17.655865
GBP1,9,30.37518,29.663132
CAND1,6,-25.682487,11.315032
FNDC3A,8,-12.480328,-14.390664
AFG3L2,4,1.3561968,33.159035
ABHD6,6,-24.755009,11.535753
PSMA3,7,12.158046,-22.5245
POLR2H,6,-22.881952,10.464155
HNRNPH1,1,31.461079,1.475186
BCAM,1,31.461079,1.475186
Ulixertinib,8,-14.679591,-17.44657
PPAN,8,-15.602947,-13.853488
SLC2A1,6,-25.128685,7.628366
PSMC5,7,9.397023,-27.483177
ITGB6,9,30.375559,29.66313
PPM1G,6,-23.068203,8.161592
DYNC1LI1,1,29.694431,2.3752785
MTPN,7,8.975168,-24.748348
ATP5F1C,1,31.461079,1.475186
CGP-60474,6,-21.548613,6.431877
TCF20,8,-11.184227,-13.794506
FH535,6,-26.347307,8.729208
ATXN2L,7,9.185683,-26.325819
Rigosertib,6,-24.321663,9.243828
VCAN,1,33.246178,0.14463937
CBX8,4,3.0460408,31.716824
ALDH16A1,3,5.818312,4.9589767
ACO2,1,31.535595,3.6769361
CMSS1,3,5.818312,4.9589767
ALDOC,7,10.490726,-27.482845
SUMO2,6,-24.775938,6.2345233
C8orf82,4,3.8479035,35.822636
SLC44A2,1,31.461079,1.475186
MIRA-1,6,-24.667267,8.906919
NDUFC2,8,-13.109699,-16.076801
NACA,7,7.8420954,-23.469748
KIT_7208,4,3.6777396,33.7389
ATP6V1B2,3,5.818312,4.9589767
SINHCAF,6,-22.99388,9.315258
AP1M2,3,5.818312,4.9589767
WDFY1,8,-12.770259,-16.9902
TMED2,6,-27.158733,6.2055306
HECTD1,6,-23.853613,9.68942
RBMX2,8,-12.770259,-16.9902
EIF3B,7,7.8588586,-28.659115
MRPS18A,8,-13.696548,-14.89723
ANP32E,6,-21.759695,10.144315
MUL1,8,-13.8715,-16.237377
RUVBL1,7,5.9134417,-24.384014
TPRKB,7,5.8195844,-25.902046
Selumetinib,8,-15.33519,-16.133198
AT7867,7,9.185683,-26.325819
CTCF,6,-25.294018,7.7066
ATG3,1,31.461079,1.475186
HMGN5,7,11.492656,-23.983461
OTUD7B,7,11.440006,-26.360397
ADI1,7,13.374474,-24.510973
UFL1,6,-25.051474,12.1798
SH3GLB2,6,-23.940716,11.243409
NDUFB6,1,27.627367,2.929447
LY2584702,6,-26.420624,9.355644
GSK591,6,-27.310118,8.135255
CCT6A,7,12.479213,-28.312273
MPZL1,8,-10.861749,-17.196709
PLCB4,6,-25.682028,9.090938
C1QBP,3,5.818312,4.9589767
POLR2A,6,-23.866217,7.9196954
BLVRA,7,8.975168,-24.748348
CDV3,8,-15.391003,-13.023802
GSK650394,3,5.818312,4.9589767
CPSF7,6,-26.31497,10.234676
FAHD2A,8,-13.696548,-14.89723
DSC3,1,29.658754,0.42523578
ZSTK474,1,30.971159,-0.7626673
CTDP1,3,5.818312,4.9589767
CYBRD1,4,3.0460408,31.716824
CNDP2,3,5.818312,4.9589767
RBMS2,4,3.0460408,31.716824
CUL1,8,-14.719545,-16.670115
PCBP3,8,-15.33519,-16.133198
NIFK,3,5.818312,4.9589767
UBE2L6,4,1.3561968,33.159035
SET,6,-21.119371,11.884789
CHD1L,3,5.818312,4.9589767
RBM8A,8,-18.090443,-15.798325
Abemaciclib,1,31.461079,1.475186
CHD4,6,-21.416372,4.998452
SUPT6H,8,-15.229378,-15.221743
AIDA,1,29.658754,0.42523578
HSPA2,4,3.0460408,31.716824
CD81,4,1.3561968,33.159035
CCDC117,8,-11.825322,-16.589722
EPHX1,9,30.375437,29.663036
PPP1R8,6,-26.69514,7.766724
GW441756,8,-11.6402,-15.5882635
PDXP,6,-23.791214,10.22619
UAP1L1,6,-26.598116,6.7476907
UBE2S,1,30.971159,-0.7626673
GAMT,7,10.490726,-27.482845
CIZ1,6,-23.836346,13.058511
"Brivanib, BMS-540215",7,11.440006,-26.360397
GCLC,1,29.694431,2.3752785
CCT6B,1,31.461079,1.475186
ARMCX4,4,1.6979952,35.22414
MCEE,8,-14.79257,-17.957817
TRIR,6,-22.058706,7.780086
SLC3A2,6,-24.321663,9.243828
HLA-A,6,-22.25338,9.19968
LUC7L,6,-26.763172,8.651982
POLR1A,8,-16.787428,-17.293158
ZNF687,4,3.8479035,35.822636
TUBB2A,8,-16.174465,-15.211972
BRD1,6,-25.771969,5.3257365
MAGEB2,7,12.689264,-23.492851
SB52334,7,8.975168,-24.748348
DDX47,3,5.818312,4.9589767
QDPR,4,3.6777396,33.7389
SRSF7,8,-15.229378,-15.221743
AKAP17A,6,-23.722126,10.497488
DCAF8,6,-23.513218,10.60845
FAM234A,9,30.376799,29.662691
RFC1,6,-22.367323,7.1486425
RIPOR1,4,1.3561968,33.159035
CLIC3,8,-14.513073,-13.361989
ZNHIT2,3,5.818312,4.9589767
NRP1,4,1.3561968,33.159035
BANF1,6,-26.69514,7.766724
CD2BP2,7,9.352844,-28.078655
STAMBP,8,-13.109699,-16.076801
EIF4G3,6,-22.987556,5.106563
CPPED1,8,-12.694408,-15.1817465
LAMB1,4,3.0460408,31.716824
COG5,3,5.818312,4.9589767
MYLK,3,5.818312,4.9589767
ATP2B4,3,5.818312,4.9589767
YLPM1,8,-11.6402,-15.5882635
RPS26,4,3.6777396,33.7389
CHD1,1,31.461079,1.475186
SDHA,1,31.461079,1.475186
PTGES,8,-16.577286,-14.415894
PAM16,4,3.0460408,31.716824
PSMA2,7,8.33935,-27.342134
EPDR1,7,6.865561,-25.846622
MAN2B2,7,9.352844,-28.078655
IOX2,7,10.876489,-28.910572
ZC3H15,7,8.975168,-24.748348
SPTAN1,1,31.461079,1.475186
IGFBP2,6,-22.157043,8.521978
SRRM2,8,-14.471428,-13.312634
Savolitinib,8,-17.822216,-17.605803
VPS26B,6,-23.894794,6.1665783
Irinotecan,6,-25.682487,11.315032
AZD5438,4,3.0460408,31.716824
LJI308,6,-27.703016,10.66813
FERMT3,1,29.658754,0.42523578
EIF4H,7,10.079381,-26.295023
STAU2,3,5.818312,4.9589767
LUZP1,4,1.3561968,33.159035
NDUFS7,8,-13.817157,-17.655865
PWWP2A,8,-15.229378,-15.221743
RAB3GAP1,3,5.818312,4.9589767
SRSF4,8,-16.8405,-18.372416
IMD-0354,7,8.975168,-24.748348
SFPQ,3,5.818312,4.9589767
TRIP4,8,-14.188136,-11.794391
EPN1,4,3.0460408,31.716824
PSMC3,1,33.246178,0.14463937
ZMYND11,7,10.490726,-27.482845
KNOP1,4,3.0460408,31.716824
Vismodegib,8,-13.109699,-16.076801
WASF2,3,5.818312,4.9589767
BCLAF1,4,3.0460408,31.716824
TPRN,7,8.33935,-27.342134
RO60,6,-22.85866,8.577405
RTRAF,7,12.223414,-25.122896
TOLLIP,8,-13.8715,-16.237377
PDZK1IP1,4,3.6777396,33.7389
MRPL1,4,1.3561968,33.159035
PRDX6,7,8.449422,-23.168524
AZ6102,7,10.606955,-25.158129
TPD52L2,6,-21.809435,8.729201
HIBADH,1,31.461079,1.475186
HACL1,6,-22.89041,8.475631
LPCAT2,8,-14.685505,-12.391052
FAM91A1,8,-13.265939,-13.683598
STX4,7,8.127494,-26.01842
VCPIP1,7,11.440006,-26.360397
PSMA5,7,13.399517,-25.808056
AZD5582,7,12.482045,-27.564146
MRPL47,8,-14.719545,-16.670115
MRPS30,8,-17.697697,-14.8524
ATP6V1A,3,5.818312,4.9589767
GALNT3,4,3.0460408,31.716824
MTMR6,3,5.818312,4.9589767
PXMP2,1,31.461079,1.475186
DCP1B,6,-23.710981,10.495995
ITGB2,8,-16.577286,-14.415894
DDX46,7,8.975168,-24.748348
ATP5IF1,1,29.246033,-1.5367322
TERF2IP,6,-23.215666,13.028507
MRPS28,4,3.0460408,31.716824
EIF3I,7,6.780987,-27.114393
RPL15,4,3.6777396,33.7389
CARMIL2,8,-16.787428,-17.293158
COL4A1,7,9.441234,-26.97911
YKT6,4,3.6777396,33.7389
Motesanib,1,28.148022,1.2325627
MSH6,6,-22.85866,8.577405
RAB34,4,3.8479035,35.822636
PDSS2,4,1.3561968,33.159035
TPI1,7,10.079381,-26.295023
KIN001-270,8,-16.787428,-17.293158
ABCB1,9,30.37607,29.663399
GTF2E2,6,-24.938898,7.7333465
UROD,1,30.971159,-0.7626673
JCAD,8,-13.883331,-14.168286
CLTB,3,5.818312,4.9589767
NUDC,1,31.461079,1.475186
JPT1,7,8.33935,-27.342134
LRPPRC,1,29.694431,2.3752785
COIL,8,-15.391003,-13.023802
EIF5,7,8.975168,-24.748348
PSMB8,4,1.3561968,33.159035
MCCC1,1,31.461079,1.475186
APBB1IP,5,-13.447161,-2.5933728
CORO1B,3,5.818312,4.9589767
LAT2,8,-14.318766,-11.836515
Osimertinib,1,30.971159,-0.7626673
COL5A2,8,-11.959967,-14.764973
P22077,6,-22.87247,11.946198
Seliciclib,6,-23.026245,7.5880384
COPS3,1,32.61124,-1.2257712
ARPC1B,8,-16.101679,-17.839455
VX-11e,8,-11.6402,-15.5882635
ERP29,8,-14.958219,-14.1692
CDK6,8,-12.770259,-16.9902
PFKP,4,1.6979952,35.22414
GUK1,3,5.818312,4.9589767
GOLM1,1,31.461079,1.475186
UTP18,3,5.818312,4.9589767
NR3C1,4,3.8479035,35.822636
PSMD12,7,10.208709,-23.82404
CENPH,1,28.148022,1.2325627
